month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
May_2022,20220501,4391,3305.0,2050,23040.0,1,2136,23900.0,44.36961967661125,2.4392905380715253,40.0,51.0,11.0,0.06035071737645183,2.0,43.3569844789357,0.5123269697115906,0.03015521064301552,3.0,44.005,0.07071067811865477,1.0,0.01,0.0,0.0,0,0,54.274609038961714,0.5693830452134556,1096.7612221123816,0.03393304486449556,0.17376451833295378,23.0,0.0,0.0,0.31519016169437486,28.0,0.0,1.1207727638872726
May_2022,20220502,4699,3456.0,2065,21980.0,1,4042,41750.0,41.858906150244735,2.2599976443368006,37.0,48.0,11.0,0.027452649499893594,1.0,37.009132420091326,0.12312747137207761,0.0060882800608828,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,75.23233146477165,2.3516147426140477,1177.934476997886,-0.007661204511598212,0.051925941689721214,4.0,0.0,0.0,0.08682698446477974,4.0,0.0,0.4528256844711368
May_2022,20220503,4726,3456.0,2104,22430.0,1,3273,34120.0,38.281845112145575,0.8947326532359149,36.0,41.0,5.0,0.021794329242488364,1.0,38.28974535443909,0.7815966942171999,0.015141087405368204,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,45.52204675340786,0.8418082925451227,1184.215476047078,-0.0010579771476936098,0.04422344477359289,4.0,0.0,0.0,0.07829030892932713,8.0,0.0,0.4155081799772467
May_2022,20220504,4788,3531.0,2176,23050.0,1,3459,35880.0,32.365705931495405,3.5500141643297765,25.0,39.0,14.0,0.09941520467836257,2.0,33.99699021820918,0.5949004933959954,0.04966139954853273,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,48.91023370096293,2.4453050834600183,1159.334832209498,0.04406850459482038,0.2901002506265664,28.0,0.0,0.0,0.5233918128654971,37.0,0.0,1.5120193025875934
May_2022,20220505,4461,3831.0,1539,16430.0,1,3288,33920.0,10.779869984308451,12.664645117302644,0.0,35.0,35.0,0.11163416274377942,12.0,4.2378516624040925,0.7050762952140328,0.0443307757885763,4.0,4.4,0.5012547071170855,2.0,0.015,1.6812373907195695,0.0,0,0,46.52445846535443,1.4771207499594434,1246.842952887372,0.540237614884555,0.8217888365837256,100.0,0.04483299708585519,0.012553239184039453,1.3068818650526788,100.0,0.06724949562878278,5.638896827141715
May_2022,20220506,4634,3831.0,1444,15270.0,1,4023,41060.0,3.2902460077686664,1.4004577525180013,0.0,10.0,10.0,0.25334484246870953,10.0,3.4680851063829787,0.6195287203737858,0.0425531914893617,3.0,4.0,0.0,0.0,0.0,3.4311609840310746,0.0,0,0,50.96627179292546,1.5507587155326885,1287.253919247474,2.0917134225291325,2.5699179974104447,100.0,1.078981441519206,-0.01294777729823047,4.287872248597324,100.0,1.7479499352611134,13.419736429217425
May_2022,20220507,4507,3531.0,2330,24590.0,1,3724,38530.0,2.2380741069447527,1.6728389802120478,0.0,9.0,9.0,0.08298202795651209,8.0,2.2490421455938696,0.559087653785468,0.04597701149425287,3.0,1.99,0.09974842727441166,1.0,0.02,17.040159751497672,0.0,0,0,52.491656489422624,1.221876540955334,1281.3637447457868,0.4477479476370091,0.6017306412247615,100.0,0.15531395606833814,0.0033281562014643887,0.9658309296649656,100.0,0.22187708009762588,6.0113464711442255
May_2022,20220508,4814,3831.0,1705,18410.0,1,4108,42440.0,2.7511425010386374,1.846367535541766,0.0,15.0,15.0,0.21208973826339841,12.0,1.2960339943342776,0.6224282067850165,0.0226628895184136,3.0,1.0,0.0,0.0,0.0,3.2197756543415035,0.141643059490085,0,0,49.605324510525435,2.0410056352079744,1289.3829799819996,1.5334441213128376,1.943082675529705,100.0,0.8516825924387205,0.007685916078105526,3.2818861653510596,100.0,1.2879102617366016,11.686841205206951
May_2022,20220509,4657,3681.0,2646,27180.0,1,4038,41100.0,3.018037363109298,2.1616624503587474,0.0,13.0,13.0,0.1035001073652566,11.0,6.888529886914378,0.38438064795143695,0.05815831987075929,3.0,7.0,0.0,0.0,0.0,6.721065063345501,0.0,0,0,57.38752581526413,2.524214111792604,1140.445272173263,0.33175864290315654,0.5851406484861499,100.0,0.12883830792355594,0.0,1.0611981962636892,100.0,0.23620356452651922,5.581758992269594
May_2022,20220510,4571,3831.0,1545,16880.0,1,3974,42610.0,5.200831327936994,5.340027553853995,0.0,20.0,20.0,0.11113541894552614,12.0,2.6331658291457285,0.7149685737014804,0.09045226130653267,3.0,3.0,0.0,0.0,0.0,3.237803544082258,0.0,0,0,47.49644267656324,2.418508673792128,1345.7038342676015,0.3364690439728725,0.6685626777510392,100.0,0.02187705097352877,-0.004375410194705754,1.1319186173703786,100.0,0.06563115292058631,5.046715517829172
